label,split_file,embedding_file
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg076_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg076_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg076_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg076_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg076_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg076_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg077_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg077_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg077_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg077_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg077_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg077_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg077_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg077_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg077_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg077_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg078_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg078_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg078_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg078_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg078_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg078_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg078_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg078_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg078_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg078_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg079_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg079_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg079_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg079_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg079_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg079_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg079_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg079_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg079_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg079_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg080_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg080_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg080_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg080_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg080_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg080_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg080_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg080_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg080_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg080_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg081_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg081_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg081_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg081_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg081_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg081_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg081_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg081_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg081_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg081_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg082_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg082_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg082_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg082_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg082_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg082_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg082_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg082_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg082_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg082_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg083_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg083_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg083_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg083_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg083_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg083_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg083_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg083_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg083_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg083_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg084_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg084_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg084_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg084_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg084_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg084_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg084_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg084_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg084_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg084_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg085_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg085_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg085_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg085_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg085_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg085_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg085_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg085_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg085_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg085_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg086_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg086_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg086_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg086_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg086_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg086_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg086_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg086_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg086_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg086_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg087_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg087_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg087_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg087_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg087_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg087_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg087_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg087_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg087_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg087_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg088_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg088_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg088_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg088_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg088_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg088_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg088_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg088_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg088_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg088_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg089_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg089_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg089_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg089_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg089_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg089_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg089_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg089_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg089_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg089_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg090_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg090_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg090_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg090_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg090_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg090_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg090_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg090_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg090_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg090_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg091_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg091_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg091_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg091_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg091_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg091_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg091_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg091_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg091_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg091_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg092_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg092_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg092_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg092_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg092_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg092_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg092_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg092_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg092_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg092_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg093_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg093_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg093_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg093_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg093_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg093_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg093_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg093_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg093_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg093_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg094_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg094_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg094_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg094_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg094_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg094_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg094_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg094_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg094_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg094_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg095_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg095_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg095_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg095_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg095_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg095_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg095_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg095_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg095_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg095_shift_m0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg096_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg096_gain_0_7.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg096_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg096_gain_1_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg096_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg096_noise.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg096_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg096_shift_0_2.npy
washing_machine,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/washing_machine/washing_machine_3_seg096_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/washing_machine/washing_machine_3_seg096_shift_m0_2.npy
